gps_seconds[s],file_name,latitude[deg],longitude[deg],altitude_ellipsoidal[m],roll[deg],pitch[deg],heading[deg],projectedX[m],projectedY[m],projectedZ[m]
1315219036.073,pano_000020_002863,51.6459427,0.3442425,101.167,3.76477,-2.82385,81.70312,562289.27,196728.923,55.898
1315219036.198,pano_000020_002864,51.6459403,0.3441988,101.18,3.78905,-2.604,81.48689,562286.258,196728.559,55.911
1315219036.323,pano_000020_002865,51.6459378,0.3441553,101.186,3.80271,-2.91708,81.23471,562283.258,196728.184,55.918
1315219036.448,pano_000020_002866,51.6459351,0.3441119,101.202,3.88294,-3.0071,81.01174,562280.26,196727.795,55.934
1315219036.573,pano_000020_002867,51.6459324,0.3440684,101.224,3.94008,-2.96543,80.79003,562277.266,196727.394,55.956
1315219036.698,pano_000020_002868,51.6459296,0.3440251,101.248,3.96822,-2.97261,80.55647,562274.277,196726.983,55.979
1315219036.828,pano_000020_002869,51.6459265,0.3439801,101.272,3.94479,-3.03689,80.31977,562271.174,196726.544,56.004
1315219036.958,pano_000020_002870,51.6459234,0.3439351,101.297,3.88239,-3.16812,80.06088,562268.076,196726.095,56.029
1315219037.088,pano_000020_002871,51.6459201,0.3438902,101.326,3.9328,-3.21405,79.83057,562264.982,196725.63,56.058
1315219037.218,pano_000020_002872,51.6459167,0.3438454,101.36,3.95471,-3.32176,79.59109,562261.891,196725.152,56.091
1315219037.348,pano_000020_002873,51.6459131,0.3438006,101.401,4.03574,-3.36728,79.36007,562258.803,196724.659,56.132
1315219037.478,pano_000020_002874,51.6459095,0.3437557,101.445,4.07774,-3.40323,79.15147,562255.716,196724.154,56.176
1315219037.608,pano_000020_002875,51.6459058,0.343711,101.485,4.05076,-3.63252,78.9408,562252.636,196723.641,56.216
1315219037.738,pano_000020_002876,51.645902,0.3436663,101.535,3.96733,-3.51368,78.77957,562249.553,196723.119,56.266
1315219037.868,pano_000020_002877,51.6458981,0.3436216,101.586,3.79523,-3.6405,78.55062,562246.478,196722.591,56.318
1315219037.998,pano_000020_002878,51.6458941,0.343577,101.642,3.74897,-3.83491,78.31467,562243.408,196722.049,56.374
1315219038.129,pano_000020_002879,51.64589,0.3435322,101.708,3.8321,-3.80935,78.07016,562240.318,196721.486,56.44
1315219038.259,pano_000020_002880,51.6458857,0.3434877,101.776,3.91722,-3.93,77.83964,562237.257,196720.914,56.507
1315219038.39,pano_000020_002881,51.6458813,0.343443,101.845,3.98068,-3.99926,77.59128,562234.178,196720.326,56.576
1315219038.52,pano_000020_002882,51.6458769,0.3433987,101.92,3.97736,-4.07713,77.32897,562231.129,196719.732,56.651
1315219038.65,pano_000020_002883,51.6458723,0.3433544,102.002,3.92552,-4.2462,77.00679,562228.085,196719.127,56.733
1315219038.78,pano_000020_002884,51.6458676,0.3433102,102.091,3.87761,-4.20695,76.65399,562225.045,196718.506,56.822
1315219038.91,pano_000020_002885,51.6458628,0.3432662,102.182,3.7636,-4.25414,76.30434,562222.013,196717.871,56.912
1315219039.041,pano_000020_002886,51.6458577,0.3432219,102.274,3.72896,-4.45503,75.92077,562218.967,196717.212,57.005
1315219039.17,pano_000020_002887,51.6458525,0.3431783,102.368,3.82108,-4.40607,75.57749,562215.973,196716.538,57.099
1315219039.3,pano_000020_002888,51.6458472,0.3431346,102.463,3.82694,-4.30068,75.22891,562212.966,196715.843,57.193
1315219039.43,pano_000020_002889,51.6458416,0.343091,102.56,3.86283,-4.36431,74.86316,562209.971,196715.132,57.291
1315219039.56,pano_000020_002890,51.6458359,0.3430476,102.657,3.91699,-4.37542,74.55329,562206.986,196714.402,57.388
1315219039.689,pano_000020_002891,51.6458302,0.3430046,102.749,3.9787,-4.4323,74.27114,562204.037,196713.664,57.479
1315219039.819,pano_000020_002892,51.6458242,0.3429615,102.846,4.06007,-4.3101,74.01287,562201.074,196712.905,57.577
1315219039.949,pano_000020_002893,51.6458181,0.3429186,102.942,4.11156,-4.50766,73.71726,562198.126,196712.135,57.673
1315219040.079,pano_000020_002894,51.6458119,0.3428757,103.045,4.18277,-4.41752,73.46265,562195.183,196711.35,57.776
1315219040.209,pano_000020_002895,51.6458057,0.342833,103.143,4.12027,-4.42729,73.2008,562192.251,196710.559,57.874
1315219040.339,pano_000020_002896,51.6457993,0.3427904,103.242,3.9912,-4.35596,72.91392,562189.328,196709.758,57.973
1315219040.469,pano_000020_002897,51.6457929,0.342748,103.338,3.86724,-4.44327,72.6076,562186.417,196708.946,58.068
1315219040.599,pano_000020_002898,51.6457863,0.3427058,103.432,3.82227,-4.63351,72.2379,562183.521,196708.119,58.163
1315219040.734,pano_000020_002899,51.6457792,0.3426621,103.54,3.84669,-4.36331,71.93791,562180.521,196707.24,58.271
1315219040.869,pano_000020_002900,51.6457721,0.3426186,103.641,3.8758,-4.42189,71.64103,562177.537,196706.346,58.371
1315219041.005,pano_000020_002901,51.6457647,0.3425749,103.742,3.98414,-4.59268,71.33627,562174.542,196705.43,58.473
1315219041.139,pano_000020_002902,51.6457573,0.342532,103.849,4.14057,-4.49311,71.04113,562171.598,196704.508,58.58
1315219041.274,pano_000020_002903,51.6457497,0.3424888,103.95,4.25774,-4.4159,70.76127,562168.638,196703.567,58.681
1315219041.409,pano_000020_002904,51.645742,0.3424458,104.042,4.21101,-4.51716,70.496,562165.689,196702.618,58.773
1315219041.544,pano_000020_002905,51.6457342,0.3424028,104.139,4.09704,-4.29339,70.23478,562162.741,196701.658,58.869
1315219041.679,pano_000020_002906,51.6457263,0.3423599,104.233,4.07948,-4.32114,69.96712,562159.805,196700.684,58.964
1315219041.814,pano_000020_002907,51.6457183,0.3423172,104.327,4.08304,-4.54027,69.68834,562156.88,196699.698,59.058
1315219041.949,pano_000020_002908,51.6457101,0.3422746,104.428,4.09951,-4.56676,69.41844,562153.961,196698.697,59.158
1315219042.084,pano_000020_002909,51.6457018,0.3422321,104.53,4.15753,-4.50382,69.14473,562151.049,196697.681,59.261
1315219042.219,pano_000020_002910,51.6456934,0.3421896,104.63,4.15031,-4.29972,68.88679,562148.142,196696.653,59.36
1315219042.354,pano_000020_002911,51.645685,0.3421473,104.721,4.15068,-4.34043,68.60831,562145.246,196695.614,59.451
1315219042.489,pano_000020_002912,51.6456763,0.3421052,104.812,4.13681,-4.51334,68.3199,562142.361,196694.564,59.542
1315219042.624,pano_000020_002913,51.6456676,0.3420631,104.912,4.21531,-4.59093,68.02454,562139.483,196693.498,59.642
1315219042.759,pano_000020_002914,51.6456587,0.3420212,105.014,4.28062,-4.57403,67.7539,562136.613,196692.417,59.744
1315219042.894,pano_000020_002915,51.6456497,0.3419793,105.115,4.35402,-4.37025,67.49367,562133.75,196691.323,59.845
1315219043.03,pano_000020_002916,51.6456405,0.3419373,105.209,4.37966,-4.27279,67.24132,562130.874,196690.21,59.939
1315219043.164,pano_000020_002917,51.6456314,0.341896,105.296,4.39166,-4.22598,66.99673,562128.048,196689.103,60.026
1315219043.299,pano_000020_002918,51.6456221,0.3418544,105.381,4.33471,-4.23688,66.76192,562125.209,196687.98,60.111
1315219043.435,pano_000020_002919,51.6456127,0.3418128,105.465,4.32439,-4.36168,66.49604,562122.36,196686.838,60.195
1315219043.57,pano_000020_002920,51.6456032,0.3417715,105.555,4.38235,-4.24708,66.23832,562119.538,196685.689,60.285
1315219043.705,pano_000020_002921,51.6455936,0.3417303,105.64,4.39616,-4.20558,65.97302,562116.724,196684.529,60.37
1315219043.84,pano_000020_002922,51.6455839,0.3416893,105.722,4.39775,-4.17825,65.72095,562113.919,196683.359,60.452
1315219043.975,pano_000020_002923,51.6455741,0.3416483,105.804,4.33837,-4.15774,65.45756,562111.12,196682.18,60.534
1315219044.11,pano_000020_002924,51.6455641,0.3416073,105.887,4.31733,-3.49427,65.22585,562108.318,196680.982,60.617
1315219044.245,pano_000020_002925,51.6455541,0.3415667,105.935,4.40919,-4.07723,64.93944,562105.543,196679.779,60.665
1315219044.38,pano_000020_002926,51.645544,0.3415262,105.994,4.5509,-4.60992,64.65686,562102.779,196678.564,60.723
1315219044.515,pano_000020_002927,51.6455337,0.3414856,106.093,4.56539,-3.89645,64.45742,562100.005,196677.329,60.823
1315219044.65,pano_000020_002928,51.6455234,0.3414451,106.174,4.46314,-3.97356,64.18402,562097.244,196676.092,60.904
1315219044.785,pano_000020_002929,51.645513,0.3414048,106.245,4.39235,-3.94009,63.90686,562094.489,196674.843,60.975
1315219044.92,pano_000020_002930,51.6455024,0.3413645,106.31,4.34221,-3.91581,63.64535,562091.742,196673.581,61.04
1315219045.055,pano_000020_002931,51.6454918,0.3413243,106.374,4.26061,-3.82694,63.36068,562089.001,196672.308,61.103
1315219045.19,pano_000020_002932,51.645481,0.3412843,106.435,4.2027,-3.6974,63.09354,562086.268,196671.021,61.165
1315219045.325,pano_000020_002933,51.6454701,0.3412443,106.493,4.08351,-3.75441,62.83434,562083.544,196669.725,61.223
1315219045.46,pano_000020_002934,51.6454592,0.3412045,106.554,3.9852,-3.83037,62.56683,562080.826,196668.416,61.284
1315219045.595,pano_000020_002935,51.6454481,0.3411647,106.616,3.94298,-3.91654,62.28849,562078.114,196667.092,61.345
1315219045.73,pano_000020_002936,51.6454368,0.341125,106.678,3.93726,-3.86799,62.01781,562075.406,196665.752,61.408
1315219045.865,pano_000020_002937,51.6454254,0.3410853,106.737,3.99007,-3.64277,61.76109,562072.702,196664.396,61.466
1315219046,pano_000020_002938,51.6454139,0.3410458,106.785,3.99905,-3.71028,61.51218,562070.006,196663.03,61.514
1315219046.135,pano_000020_002939,51.6454023,0.3410062,106.837,3.93965,-3.77203,61.25567,562067.311,196661.652,61.567
1315219046.27,pano_000020_002940,51.6453905,0.3409667,106.894,3.95934,-3.81269,60.99828,562064.618,196660.258,61.624
1315219046.405,pano_000020_002941,51.6453787,0.3409271,106.948,3.9304,-3.64672,60.76693,562061.924,196658.848,61.678
1315219046.54,pano_000020_002942,51.6453667,0.3408876,106.991,3.79713,-3.82766,60.50466,562059.234,196657.431,61.721
1315219046.675,pano_000020_002943,51.6453546,0.3408481,107.041,3.67824,-3.71878,60.26158,562056.54,196655.997,61.77
1315219046.81,pano_000020_002944,51.6453423,0.3408085,107.093,3.60144,-3.68865,60.00019,562053.847,196654.546,61.822
1315219046.945,pano_000020_002945,51.6453299,0.3407689,107.142,3.59906,-3.78347,59.74746,562051.155,196653.077,61.871
1315219047.08,pano_000020_002946,51.6453173,0.3407293,107.19,3.6192,-3.50648,59.50642,562048.456,196651.588,61.919
1315219047.215,pano_000020_002947,51.6453046,0.3406896,107.225,3.65117,-3.41952,59.2544,562045.759,196650.085,61.955
1315219047.35,pano_000020_002948,51.6452918,0.3406501,107.254,3.63782,-3.88307,58.91053,562043.072,196648.574,61.983
1315219047.485,pano_000020_002949,51.6452788,0.3406106,107.313,3.6191,-3.77543,58.54842,562040.383,196647.042,62.042
1315219047.62,pano_000020_002950,51.6452656,0.340571,107.38,3.60551,-2.91512,58.28283,562037.688,196645.483,62.109
1315219047.755,pano_000020_002951,51.6452523,0.3405316,107.403,3.55476,-3.29459,57.96877,562035.016,196643.921,62.132
1315219047.89,pano_000020_002952,51.6452389,0.3404924,107.423,3.53499,-3.3565,57.65427,562032.346,196642.341,62.153
1315219048.025,pano_000020_002953,51.6452253,0.3404532,107.45,3.49402,-3.28469,57.3554,562029.683,196640.746,62.179
1315219048.16,pano_000020_002954,51.6452116,0.3404141,107.482,3.48827,-3.14361,57.06997,562027.027,196639.134,62.212
1315219048.295,pano_000020_002955,51.6451978,0.3403751,107.512,3.41768,-3.08928,56.81796,562024.378,196637.51,62.242
1315219048.43,pano_000020_002956,51.6451838,0.3403362,107.537,3.41554,-3.13831,56.5635,562021.738,196635.873,62.266
1315219048.565,pano_000020_002957,51.6451698,0.3402974,107.562,3.38711,-3.12199,56.35392,562019.102,196634.224,62.291
1315219048.7,pano_000020_002958,51.6451557,0.3402587,107.586,3.26537,-3.35354,56.14221,562016.474,196632.568,62.315
1315219048.836,pano_000020_002959,51.6451413,0.3402197,107.619,3.12086,-3.29154,55.9406,562013.828,196630.889,62.349
1315219048.97,pano_000020_002960,51.6451271,0.3401813,107.655,3.11743,-2.86881,55.76082,562011.222,196629.217,62.384
1315219049.1,pano_000020_002961,51.6451132,0.3401442,107.666,3.24467,-3.22824,55.57755,562008.709,196627.589,62.395
1315219049.236,pano_000020_002962,51.6450985,0.3401055,107.683,3.2863,-3.29417,55.4064,562006.083,196625.876,62.412
1315219049.371,pano_000020_002963,51.6450839,0.3400671,107.714,3.28977,-3.15996,55.22431,562003.475,196624.167,62.443
1315219049.506,pano_000020_002964,51.6450692,0.3400286,107.749,3.20607,-2.90581,55.10967,562000.868,196622.449,62.478
1315219049.636,pano_000020_002965,51.6450551,0.3399916,107.768,3.03219,-2.81461,55.00838,561998.359,196620.79,62.497
1315219049.766,pano_000020_002966,51.6450408,0.3399546,107.771,2.96413,-2.79217,54.87242,561995.851,196619.125,62.5
1315219049.896,pano_000020_002967,51.6450264,0.3399177,107.764,3.25085,-2.7042,54.74106,561993.35,196617.441,62.493
1315219050.026,pano_000020_002968,51.6450119,0.3398808,107.751,3.44892,-2.54179,54.67142,561990.849,196615.75,62.48
1315219050.156,pano_000020_002969,51.6449974,0.339844,107.738,3.59712,-2.49348,54.55504,561988.349,196614.056,62.467
1315219050.286,pano_000020_002970,51.6449829,0.339807,107.729,3.48392,-2.54759,54.45794,561985.845,196612.363,62.458
1315219050.416,pano_000020_002971,51.6449684,0.3397701,107.725,3.32477,-2.78281,54.28799,561983.343,196610.668,62.454
1315219050.546,pano_000020_002972,51.6449538,0.3397331,107.735,3.05259,-2.68441,54.21221,561980.833,196608.963,62.464
1315219050.676,pano_000020_002973,51.6449392,0.3396961,107.734,3.02405,-3.07996,54.05025,561978.33,196607.25,62.463
1315219050.806,pano_000020_002974,51.6449244,0.3396592,107.737,3.11732,-2.89214,53.96754,561975.826,196605.519,62.466
1315219050.936,pano_000020_002975,51.6449095,0.3396222,107.744,3.09944,-2.86731,53.85092,561973.32,196603.782,62.473
1315219051.066,pano_000020_002976,51.6448945,0.339585,107.757,3.07202,-2.20736,53.74437,561970.802,196602.031,62.486
1315219051.196,pano_000020_002977,51.6448795,0.3395481,107.735,3.18418,-3.01829,53.5859,561968.304,196600.285,62.464
1315219051.326,pano_000020_002978,51.6448645,0.339511,107.733,2.81026,-3.15021,53.51787,561965.79,196598.534,62.462
1315219051.456,pano_000020_002979,51.6448494,0.3394737,107.749,2.1779,-2.44728,53.38318,561963.258,196596.778,62.478
1315219051.586,pano_000020_002980,51.6448343,0.3394364,107.749,1.86462,-2.40665,53.27957,561960.735,196595.012,62.478
1315219051.716,pano_000020_002981,51.644819,0.3393993,107.733,1.95587,-2.76533,53.19724,561958.223,196593.228,62.462
1315219051.846,pano_000020_002982,51.6448036,0.3393622,107.715,2.06378,-2.64655,53.15036,561955.709,196591.431,62.444
1315219051.976,pano_000020_002983,51.6447881,0.339325,107.701,2.20354,-2.55703,53.05996,561953.195,196589.629,62.43
1315219052.106,pano_000020_002984,51.6447726,0.3392878,107.699,2.17054,-2.56547,52.974,561950.674,196587.822,62.428
1315219052.236,pano_000020_002985,51.6447571,0.3392505,107.693,1.97662,-2.70082,52.86041,561948.148,196586.014,62.422
1315219052.367,pano_000020_002986,51.6447414,0.3392128,107.683,1.86198,-2.42056,52.76092,561945.598,196584.18,62.412
1315219052.491,pano_000020_002987,51.6447264,0.3391773,107.663,2.01018,-2.59496,52.64354,561943.193,196582.435,62.392
1315219052.616,pano_000020_002988,51.6447111,0.3391414,107.651,2.18777,-2.23622,52.55569,561940.761,196580.658,62.38
1315219052.741,pano_000020_002989,51.6446959,0.3391055,107.622,2.28846,-2.69398,52.4605,561938.338,196578.884,62.351
1315219052.867,pano_000020_002990,51.6446805,0.3390693,107.607,2.16148,-2.59186,52.36544,561935.885,196577.091,62.335
1315219052.992,pano_000020_002991,51.6446651,0.3390332,107.601,1.91446,-2.32596,52.26747,561933.442,196575.306,62.33
1315219053.117,pano_000020_002992,51.6446497,0.3389972,107.586,2.05927,-2.32768,52.14618,561931.006,196573.508,62.315
1315219053.242,pano_000020_002993,51.6446341,0.3389613,107.56,2.34704,-2.51386,52.08728,561928.578,196571.697,62.289
1315219053.367,pano_000020_002994,51.6446185,0.3389253,107.539,2.51926,-2.47921,52.00266,561926.145,196569.881,62.268
1315219053.492,pano_000020_002995,51.6446028,0.3388892,107.524,2.58138,-2.43053,51.90564,561923.705,196568.06,62.253
1315219053.617,pano_000020_002996,51.6445871,0.3388531,107.51,2.46792,-2.35529,51.82435,561921.26,196566.235,62.239
1315219053.742,pano_000020_002997,51.6445714,0.3388169,107.489,2.33435,-2.34705,51.74335,561918.813,196564.408,62.218
1315219053.867,pano_000020_002998,51.6445556,0.3387807,107.465,2.23107,-2.2478,51.67994,561916.365,196562.572,62.194
1315219053.992,pano_000020_002999,51.6445398,0.3387445,107.438,2.22607,-2.23944,51.63418,561913.919,196560.73,62.167
1315219054.117,pano_000020_003000,51.6445239,0.3387084,107.411,2.26542,-2.18718,51.60346,561911.474,196558.883,62.139
1315219054.242,pano_000020_003001,51.644508,0.3386722,107.383,2.2228,-2.22767,51.58299,561909.027,196557.034,62.111
1315219054.367,pano_000020_003002,51.6444921,0.3386359,107.358,2.07866,-2.13242,51.56761,561906.574,196555.184,62.086
1315219054.492,pano_000020_003003,51.6444762,0.3385996,107.327,1.93809,-2.14023,51.53087,561904.121,196553.334,62.056
1315219054.617,pano_000020_003004,51.6444602,0.3385634,107.296,1.90885,-2.19572,51.50641,561901.67,196551.48,62.024
1315219054.742,pano_000020_003005,51.6444442,0.3385271,107.268,1.87522,-2.23175,51.47256,561899.219,196549.621,61.997
1315219054.867,pano_000020_003006,51.6444282,0.3384909,107.244,1.83312,-2.15055,51.44365,561896.766,196547.761,61.973
1315219054.992,pano_000020_003007,51.6444122,0.3384546,107.216,1.91128,-2.19998,51.39182,561894.317,196545.897,61.944
1315219055.117,pano_000020_003008,51.6443961,0.3384184,107.189,1.98244,-2.15422,51.38833,561891.868,196544.027,61.917
1315219055.242,pano_000020_003009,51.64438,0.3383821,107.156,1.96496,-2.02502,51.39862,561889.416,196542.158,61.885
1315219055.367,pano_000020_003010,51.644364,0.3383459,107.119,1.90229,-2.2036,51.3575,561886.969,196540.294,61.848
1315219055.492,pano_000020_003011,51.6443479,0.3383096,107.095,1.7576,-2.19981,51.34031,561884.515,196538.43,61.824
1315219055.617,pano_000020_003012,51.6443319,0.3382733,107.074,1.59517,-2.17236,51.3073,561882.061,196536.565,61.803
1315219055.742,pano_000020_003013,51.6443158,0.3382371,107.047,1.47779,-2.15061,51.31371,561879.609,196534.697,61.775
1315219055.867,pano_000020_003014,51.6442997,0.3382009,107.016,1.46476,-2.14051,51.33174,561877.161,196532.828,61.745
1315219055.992,pano_000020_003015,51.6442836,0.3381646,106.988,1.4111,-2.1486,51.35994,561874.712,196530.959,61.717
1315219056.117,pano_000020_003016,51.6442675,0.3381284,106.962,1.41196,-2.07707,51.39448,561872.261,196529.089,61.691
1315219056.242,pano_000020_003017,51.6442515,0.3380922,106.93,1.36901,-2.16666,51.44057,561869.812,196527.223,61.659
1315219056.367,pano_000020_003018,51.6442354,0.3380559,106.9,1.32263,-2.18811,51.47446,561867.363,196525.359,61.629
1315219056.493,pano_000020_003019,51.6442193,0.3380193,106.875,1.19958,-2.08433,51.493,561864.889,196523.483,61.604
1315219056.618,pano_000020_003020,51.6442033,0.337983,106.847,1.06602,-2.05081,51.5374,561862.435,196521.624,61.576
1315219056.743,pano_000020_003021,51.6441873,0.3379468,106.814,0.95967,-2.25563,51.57151,561859.983,196519.77,61.543
1315219056.868,pano_000020_003022,51.6441714,0.3379105,106.787,0.91676,-2.25731,51.58184,561857.529,196517.914,61.516
1315219056.993,pano_000020_003023,51.6441553,0.3378742,106.764,1.03941,-2.10065,51.59437,561855.075,196516.051,61.492
1315219057.118,pano_000020_003024,51.6441393,0.3378379,106.735,1.18497,-2.21391,51.58937,561852.623,196514.188,61.464
1315219057.243,pano_000020_003025,51.6441233,0.3378016,106.707,1.2297,-2.19393,51.58366,561850.166,196512.326,61.436
1315219057.368,pano_000020_003026,51.6441073,0.3377652,106.677,1.19401,-2.19265,51.57736,561847.707,196510.465,61.406
1315219057.493,pano_000020_003027,51.6440913,0.3377288,106.649,1.15443,-2.06607,51.54986,561845.245,196508.603,61.378
1315219057.618,pano_000020_003028,51.6440752,0.3376924,106.617,1.099,-2.35647,51.56539,561842.786,196506.743,61.345
1315219057.743,pano_000020_003029,51.6440592,0.337656,106.594,1.00355,-2.2385,51.56512,561840.319,196504.879,61.322
1315219057.868,pano_000020_003030,51.6440431,0.3376195,106.569,1.05603,-2.05256,51.58197,561837.853,196503.009,61.298
1315219057.993,pano_000020_003031,51.644027,0.3375831,106.535,1.12197,-2.12392,51.61543,561835.391,196501.141,61.263
1315219058.118,pano_000020_003032,51.644011,0.3375466,106.503,0.99882,-2.31302,51.6558,561832.925,196499.279,61.232
1315219058.243,pano_000020_003033,51.643995,0.33751,106.483,0.93497,-2.09042,51.69802,561830.451,196497.415,61.211
1315219058.368,pano_000020_003034,51.643979,0.3374735,106.454,0.92331,-2.14623,51.77222,561827.982,196495.554,61.182
1315219058.493,pano_000020_003035,51.643963,0.337437,106.424,1.02686,-2.17798,51.85634,561825.514,196493.693,61.152
1315219058.618,pano_000020_003036,51.643947,0.3374005,106.395,1.12766,-2.11681,51.92929,561823.044,196491.833,61.123
1315219058.743,pano_000020_003037,51.643931,0.3373639,106.367,1.10837,-2.06615,52.0056,561820.568,196489.98,61.095
1315219058.868,pano_000020_003038,51.6439152,0.3373272,106.336,1.04232,-2.15952,52.0613,561818.09,196488.133,61.065
1315219058.993,pano_000020_003039,51.6438993,0.3372905,106.307,0.94325,-2.15583,52.06913,561815.608,196486.29,61.036
1315219059.118,pano_000020_003040,51.6438835,0.3372538,106.279,0.89711,-2.0526,52.05805,561813.125,196484.446,61.007
1315219059.243,pano_000020_003041,51.6438676,0.3372172,106.247,0.83911,-2.1203,52.04525,561810.645,196482.603,60.975
1315219059.368,pano_000020_003042,51.6438518,0.3371805,106.215,0.72367,-2.19577,52.02716,561808.165,196480.762,60.944
1315219059.493,pano_000020_003043,51.643836,0.3371438,106.189,0.57508,-2.09404,51.99894,561805.683,196478.919,60.918
1315219059.618,pano_000020_003044,51.6438201,0.3371072,106.162,0.46846,-2.16922,51.96904,561803.204,196477.077,60.891
1315219059.743,pano_000020_003045,51.6438042,0.3370706,106.135,0.47917,-2.23012,51.96921,561800.728,196475.231,60.864
1315219059.868,pano_000020_003046,51.6437884,0.337034,106.109,0.49309,-2.08477,52.00036,561798.252,196473.383,60.837
1315219059.993,pano_000020_003047,51.6437725,0.3369974,106.078,0.49088,-2.12995,52.03609,561795.778,196471.538,60.807
1315219060.118,pano_000020_003048,51.6437567,0.3369608,106.047,0.37021,-2.1759,52.06185,561793.303,196469.697,60.775
1315219060.243,pano_000020_003049,51.6437409,0.3369242,106.017,0.19568,-2.10165,52.06317,561790.825,196467.859,60.745
1315219060.368,pano_000020_003050,51.6437251,0.3368876,105.986,0.08455,-2.16894,52.08226,561788.349,196466.024,60.714
1315219060.493,pano_000020_003051,51.6437093,0.336851,105.956,0.06388,-2.24308,52.13638,561785.876,196464.188,60.685
1315219060.618,pano_000020_003052,51.6436935,0.3368144,105.933,0.00286,-2.11325,52.20249,561783.401,196462.351,60.661
1315219060.743,pano_000020_003053,51.6436778,0.3367778,105.908,-0.08229,-2.09005,52.24882,561780.925,196460.52,60.636
1315219060.868,pano_000020_003054,51.6436621,0.3367412,105.877,-0.19417,-2.20773,52.32256,561778.449,196458.693,60.606
1315219060.993,pano_000020_003055,51.6436464,0.3367046,105.848,-0.33197,-2.26441,52.39978,561775.971,196456.872,60.576
1315219061.118,pano_000020_003056,51.6436308,0.3366679,105.824,-0.39596,-2.10948,52.48842,561773.49,196455.052,60.552
1315219061.244,pano_000020_003057,51.6436151,0.336631,105.799,-0.46767,-2.13555,52.57026,561770.99,196453.22,60.527
1315219061.369,pano_000020_003058,51.6435995,0.3365944,105.769,-0.42368,-2.25357,52.62181,561768.511,196451.407,60.497
1315219061.494,pano_000020_003059,51.6435839,0.3365577,105.74,-0.33162,-2.16006,52.68853,561766.031,196449.593,60.468
1315219061.619,pano_000020_003060,51.6435684,0.336521,105.712,-0.37386,-2.03099,52.77566,561763.549,196447.786,60.44
1315219061.744,pano_000020_003061,51.6435529,0.3364844,105.681,-0.34268,-2.38645,52.83678,561761.071,196445.987,60.41
1315219061.869,pano_000020_003062,51.6435375,0.3364477,105.667,-0.4175,-2.11833,52.88832,561758.583,196444.188,60.396
1315219061.994,pano_000020_003063,51.6435221,0.336411,105.64,-0.49582,-2.42701,52.94186,561756.101,196442.397,60.369
1315219062.119,pano_000020_003064,51.6435067,0.3363743,105.618,-0.56198,-2.23385,52.97309,561753.614,196440.607,60.346
1315219062.244,pano_000020_003065,51.6434914,0.3363375,105.597,-0.65767,-2.0273,53.00106,561751.126,196438.819,60.325
1315219062.369,pano_000020_003066,51.6434761,0.3363008,105.567,-0.8065,-2.0548,53.01009,561748.638,196437.036,60.295
1315219062.494,pano_000020_003067,51.6434608,0.3362641,105.528,-0.83084,-2.21778,52.98999,561746.157,196435.253,60.257
1315219062.619,pano_000020_003068,51.6434455,0.3362275,105.496,-0.83516,-2.46871,52.99487,561743.68,196433.472,60.225
1315219062.744,pano_000020_003069,51.6434302,0.3361907,105.485,-1.11618,-2.09262,52.9783,561741.187,196431.688,60.213
1315219062.869,pano_000020_003070,51.6434149,0.3361539,105.457,-1.35264,-2.06637,52.99203,561738.697,196429.909,60.185
1315219062.994,pano_000020_003071,51.6433996,0.3361173,105.418,-1.31435,-2.39443,53.03695,561736.218,196428.128,60.146
1315219063.119,pano_000020_003072,51.6433843,0.3360807,105.393,-1.17971,-2.49759,53.07682,561733.737,196426.34,60.121
1315219063.244,pano_000020_003073,51.6433689,0.3360439,105.382,-1.11117,-2.29491,53.10143,561731.247,196424.549,60.11
1315219063.369,pano_000020_003074,51.6433536,0.3360071,105.361,-1.23638,-2.31403,53.12247,561728.755,196422.766,60.089
1315219063.494,pano_000020_003075,51.6433383,0.3359702,105.334,-1.34224,-2.4016,53.18347,561726.261,196420.983,60.062
1315219063.619,pano_000020_003076,51.643323,0.3359333,105.31,-1.32083,-2.40416,53.28834,561723.764,196419.198,60.038
1315219063.744,pano_000020_003077,51.6433077,0.3358964,105.291,-1.24504,-2.42246,53.41528,561721.264,196417.413,60.019
1315219063.869,pano_000020_003078,51.6432924,0.3358594,105.273,-1.20372,-2.37023,53.57073,561718.758,196415.632,60.001
1315219063.994,pano_000020_003079,51.6432772,0.3358223,105.252,-1.2573,-2.45834,53.73097,561716.245,196413.862,59.98
1315219064.119,pano_000020_003080,51.6432621,0.3357851,105.237,-1.30412,-2.46249,53.94314,561713.724,196412.096,59.965
1315219064.244,pano_000020_003081,51.643247,0.3357478,105.223,-1.27497,-2.41354,54.14792,561711.2,196410.337,59.951
1315219064.369,pano_000020_003082,51.643232,0.3357105,105.209,-1.16079,-2.30352,54.35791,561708.671,196408.585,59.937
1315219064.494,pano_000020_003083,51.643217,0.3356732,105.189,-0.98067,-2.26824,54.57141,561706.141,196406.841,59.917
1315219064.619,pano_000020_003084,51.6432022,0.3356358,105.165,-0.80826,-2.18061,54.82873,561703.605,196405.107,59.893
1315219064.744,pano_000020_003085,51.6431875,0.3355983,105.135,-0.67087,-2.29724,55.12024,561701.067,196403.388,59.863
1315219064.869,pano_000020_003086,51.6431729,0.3355607,105.114,-0.67241,-2.21667,55.40059,561698.516,196401.685,59.842
